Purchase ID,Item Name,Buyer Name,Purchase Email,Buyer Email,Do not contact?,Purchase Date,Purchase Time (UTC timezone),Subtotal ($),Taxes ($),Tax Type,Shipping ($),Sale Price ($),Fees ($),Net Total ($),Tip ($),Tax Included in Price?,Street Address,City,Zip Code,State,Country,Referrer,Refunded?,Partial Refund ($),Fully Refunded?,Disputed?,Dispute Won?,Access Revoked?,Variants,Discount Code,Recurring Charge?,Free trial purchase?,Pre-order authorization?,Product ID,Order Number,Pre-order authorization time (UTC timezone),Custom Fields,Item Price ($),Variants Price ($),Giftee Email,SKU ID,Quantity,Recurrence,Affiliate,Affiliate commission ($),Discover?,Cancellation Date,Subscription End Date,Rating,Review,License Key,License Key Activation Count,License Key Enabled?,Payment Type,PayPal Transaction ID,PayPal Fee Amount,PayPal Fee Currency,Stripe Transaction ID,Stripe Fee Amount,Stripe Fee Currency,Purchasing Power Parity Discounted?,Upsold?,Sent Abandoned Cart Email?,UTM Source,UTM Medium,UTM Campaign,UTM Term,UTM Content
DEMOPID000472==,Acme Pro,Cameron Lee,cameron.lee67@example.com,cameron.lee67@example.com,0,2025-11-23,2025-11-23 23:29:45 +0000,9.0,0.0,,0.0,9.0,0.82,8.18,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,102427,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000382==,Acme Pro,Sam Lee,sam.lee58@example.com,sam.lee58@example.com,0,2025-11-24,2025-11-24 04:30:09 +0000,19.0,0.0,,0.0,19.0,1.88,17.12,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101972,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000916==,Acme Pro,Drew Dubois,drew.dubois111@example.com,drew.dubois111@example.com,0,2025-11-24,2025-11-24 09:22:20 +0000,19.0,0.0,,0.0,19.0,1.84,17.16,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,104603,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001451==,Acme Pro,Casey Andersson,casey.andersson189@example.com,casey.andersson189@example.com,0,2025-11-24,2025-11-24 22:42:29 +0000,7.7,0.0,,0.0,7.7,0.97,6.68,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Personal),welcome15,1,0,0,demoPID,107309,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000170==,Acme Pro,Hayden Tanaka,hayden.tanaka20@example.com,hayden.tanaka20@example.com,0,2025-11-25,2025-11-25 00:18:46 +0000,9.0,0.0,,0.0,9.0,0.91,8.09,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100837,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000777==,Acme Pro,Reese Smith,reese.smith100@example.com,reese.smith100@example.com,0,2025-11-25,2025-11-25 01:09:59 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,103891,,{},9.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000515==,Acme Pro,Reese Garcia,reese.garcia70@example.com,reese.garcia70@example.com,0,2025-11-25,2025-11-25 03:49:51 +0000,490.0,0.0,,0.0,490.0,52.71,437.29,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Business),,0,0,0,demoPID,102651,,{},490.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000698==,Acme Pro,Jordan Andersson,jordan.andersson92@example.com,jordan.andersson92@example.com,0,2025-11-25,2025-11-25 18:19:10 +0000,49.0,0.0,,0.0,49.0,5.16,43.84,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103513,,{},49.0,,,,1,monthly,,0.0,0,2026-06-03 00:00:00 UTC,2026-06-25,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000828==,Acme Pro,Cameron Tanaka,cameron.tanaka105@example.com,cameron.tanaka105@example.com,0,2025-11-26,2025-11-26 07:04:16 +0000,19.0,0.0,,0.0,19.0,2.29,16.71,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,104136,,{},19.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-26,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000025==,Acme Pro,Taylor Smith,taylor.smith0@example.com,taylor.smith0@example.com,0,2025-11-26,2025-11-26 13:38:04 +0000,9.0,0.0,,0.0,9.0,1.10,7.90,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100131,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000602==,Acme Pro,Cameron Becker,cameron.becker83@example.com,cameron.becker83@example.com,0,2025-11-27,2025-11-27 05:11:15 +0000,490.0,0.0,,0.0,490.0,51.05,438.95,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103070,,{},490.0,,,,1,yearly,,0.0,0,2026-04-12 00:00:00 UTC,2026-11-27,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000947==,Acme Pro,Drew Andersson,drew.andersson114@example.com,drew.andersson114@example.com,0,2025-11-28,2025-11-28 04:00:31 +0000,99.0,0.0,,0.0,99.0,9.83,89.17,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,104755,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000610==,Acme Pro,Emerson Rossi,emerson.rossi84@example.com,emerson.rossi84@example.com,0,2025-11-28,2025-11-28 10:08:10 +0000,49.0,0.0,,0.0,49.0,5.07,43.93,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103098,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000737==,Acme Pro,Rowan Garcia,rowan.garcia97@example.com,rowan.garcia97@example.com,0,2025-11-28,2025-11-28 11:52:03 +0000,49.0,0.0,,0.0,49.0,6.27,42.73,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103688,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000108==,Acme Pro,Parker Silva,parker.silva16@example.com,parker.silva16@example.com,0,2025-11-28,2025-11-28 12:25:45 +0000,19.0,0.0,,0.0,19.0,2.15,16.85,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,100496,,{},19.0,,,,1,monthly,,0.0,0,2026-05-29 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000506==,Acme Pro,Hayden Ortiz,hayden.ortiz68@example.com,hayden.ortiz68@example.com,0,2025-11-28,2025-11-28 15:18:08 +0000,84.2,0.0,,0.0,84.2,9.44,74.71,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),welcome15,1,0,0,demoPID,102608,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001343==,Acme Pro,Alex Walsh,alex.walsh170@example.com,alex.walsh170@example.com,0,2025-11-29,2025-11-29 03:51:31 +0000,9.0,0.0,,0.0,9.0,0.93,8.07,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106748,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001249==,Acme Pro,Avery Johnson,avery.johnson154@example.com,avery.johnson154@example.com,0,2025-11-29,2025-11-29 09:04:06 +0000,19.0,0.0,,0.0,19.0,2.39,16.61,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,106271,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000404==,Acme Pro,Hayden Schmidt,hayden.schmidt62@example.com,hayden.schmidt62@example.com,0,2025-11-29,2025-11-29 20:42:24 +0000,19.0,0.0,,0.0,19.0,2.45,16.55,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102057,,{},19.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001030==,Acme Pro,Reese Kim,reese.kim128@example.com,reese.kim128@example.com,0,2025-11-29,2025-11-29 20:59:47 +0000,41.6,0.0,,0.0,41.6,4.99,36.66,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Business),welcome15,1,0,0,demoPID,105182,,{},49.0,,,,1,monthly,,0.0,0,2026-05-30 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000308==,Acme Pro,Drew Patel,drew.patel49@example.com,drew.patel49@example.com,0,2025-11-29,2025-11-29 22:04:35 +0000,69.3,0.0,,0.0,69.3,8.09,61.21,0.0,,,,,,United Kingdom,direct,0,0.0,0,0,0,0,(Enterprise),earlybird,1,0,0,demoPID,101581,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001257==,Acme Pro,Quinn Silva,quinn.silva156@example.com,quinn.silva156@example.com,0,2025-11-30,2025-11-30 05:39:59 +0000,9.0,0.0,,0.0,9.0,0.97,8.03,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Personal),,0,0,0,demoPID,106303,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001072==,Acme Pro,Robin Muller,robin.muller136@example.com,robin.muller136@example.com,0,2025-11-30,2025-11-30 08:50:04 +0000,19.0,0.0,,0.0,19.0,2.23,16.77,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105397,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001302==,Acme Pro,Casey Nguyen,casey.nguyen162@example.com,casey.nguyen162@example.com,0,2025-11-30,2025-11-30 18:03:30 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Canada,direct,0,0.0,0,0,0,0,(Personal),oss100,1,0,0,demoPID,106536,,{},9.0,,,,1,monthly,,0.0,0,2026-05-28 00:00:00 UTC,2026-06-28,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001294==,Acme Pro,Avery Andersson,avery.andersson161@example.com,avery.andersson161@example.com,0,2025-12-01,2025-12-01 17:39:44 +0000,49.0,0.0,,0.0,49.0,5.97,43.03,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,106489,,{},49.0,,,,1,monthly,,0.0,0,2026-06-02 00:00:00 UTC,2026-07-01,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001421==,Acme Pro,Hayden Johnson,hayden.johnson182@example.com,hayden.johnson182@example.com,0,2025-12-02,2025-12-02 01:47:04 +0000,19.0,0.0,,0.0,19.0,1.96,17.04,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,107130,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001266==,Acme Pro,Cameron Muller,cameron.muller157@example.com,cameron.muller157@example.com,0,2025-12-02,2025-12-02 17:07:19 +0000,99.0,0.0,,0.0,99.0,9.46,89.54,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,106346,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000648==,Acme Pro,Jordan Novak,jordan.novak88@example.com,jordan.novak88@example.com,0,2025-12-03,2025-12-03 04:09:36 +0000,49.0,0.0,,0.0,49.0,4.63,44.37,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103275,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000881==,Acme Pro,Rowan Ortiz,rowan.ortiz108@example.com,rowan.ortiz108@example.com,0,2025-12-03,2025-12-03 11:22:52 +0000,49.0,0.0,,0.0,49.0,6.20,42.80,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104405,,{},49.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000275==,Acme Pro,Jordan Rossi,jordan.rossi42@example.com,jordan.rossi42@example.com,0,2025-12-03,2025-12-03 16:09:53 +0000,16.1,0.0,,0.0,16.1,1.63,14.52,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),welcome15,1,0,0,demoPID,101418,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001101==,Acme Pro,Sam Ortiz,sam.ortiz141@example.com,sam.ortiz141@example.com,0,2025-12-03,2025-12-03 18:08:05 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Personal),maintainer,1,0,0,demoPID,105548,,{},9.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-03,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000247==,Acme Pro,Drew Silva,drew.silva40@example.com,drew.silva40@example.com,0,2025-12-04,2025-12-04 01:03:23 +0000,19.0,0.0,,0.0,19.0,2.06,16.94,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101252,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001185==,Acme Pro,Sam Lee,sam.lee149@example.com,sam.lee149@example.com,0,2025-12-04,2025-12-04 02:50:34 +0000,19.0,0.0,,0.0,19.0,2.08,16.92,0.0,,,,,,Germany,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105967,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000844==,Acme Pro,Casey Tanaka,casey.tanaka107@example.com,casey.tanaka107@example.com,0,2025-12-04,2025-12-04 05:14:53 +0000,9.0,0.0,,0.0,9.0,1.12,7.88,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,104220,,{},9.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-07-04,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000634==,Acme Pro,Morgan Schmidt,morgan.schmidt87@example.com,morgan.schmidt87@example.com,0,2025-12-04,2025-12-04 11:11:28 +0000,99.0,0.0,,0.0,99.0,12.42,86.58,0.0,,,,,,Sweden,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,103224,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000811==,Acme Pro,Sam Smith,sam.smith104@example.com,sam.smith104@example.com,0,2025-12-05,2025-12-05 06:20:31 +0000,49.0,0.0,,0.0,49.0,5.62,43.38,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104054,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000559==,Acme Pro,Alex Nguyen,alex.nguyen81@example.com,alex.nguyen81@example.com,0,2025-12-06,2025-12-06 01:11:14 +0000,14.2,0.0,,0.0,14.2,1.57,12.68,0.0,,,,,,United States,direct,0,0.0,0,0,0,0,(Startup),launch25,1,0,0,demoPID,102830,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000521==,Acme Pro,Jordan Novak,jordan.novak74@example.com,jordan.novak74@example.com,0,2025-12-06,2025-12-06 17:25:13 +0000,490.0,0.0,,0.0,490.0,60.76,429.24,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,102680,,{},490.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001058==,Acme Pro,Devin Ortiz,devin.ortiz132@example.com,devin.ortiz132@example.com,0,2025-12-06,2025-12-06 19:38:00 +0000,19.0,0.0,,0.0,19.0,2.05,16.95,0.0,,,,,,Brazil,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105334,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001064==,Acme Pro,Quinn Ortiz,quinn.ortiz133@example.com,quinn.ortiz133@example.com,0,2025-12-07,2025-12-07 10:23:57 +0000,490.0,0.0,,0.0,490.0,59.16,430.84,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Business),,0,0,0,demoPID,105355,,{},490.0,,,,1,yearly,,0.0,0,2025-12-16 00:00:00 UTC,2026-12-07,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000225==,Acme Pro,Taylor Rossi,taylor.rossi35@example.com,taylor.rossi35@example.com,0,2025-12-07,2025-12-07 21:53:44 +0000,19.0,0.0,,0.0,19.0,1.73,17.27,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101136,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001438==,Acme Pro,Cameron Tanaka,cameron.tanaka187@example.com,cameron.tanaka187@example.com,0,2025-12-08,2025-12-08 02:08:08 +0000,190.0,0.0,,0.0,190.0,23.22,166.78,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,0,0,0,demoPID,107218,,{},190.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000091==,Acme Pro,Jamie Patel,jamie.patel15@example.com,jamie.patel15@example.com,0,2025-12-08,2025-12-08 13:24:57 +0000,39.2,0.0,,0.0,39.2,3.63,35.57,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Business),friend20,1,0,0,demoPID,100427,,{},49.0,,,,1,monthly,,0.0,0,2026-05-18 00:00:00 UTC,2026-06-08,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000070==,Acme Pro,Riley Novak,riley.novak11@example.com,riley.novak11@example.com,0,2025-12-08,2025-12-08 19:27:22 +0000,9.0,0.0,,0.0,9.0,0.82,8.18,0.0,,,,,,France,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100328,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000058==,Acme Pro,Casey Dubois,casey.dubois7@example.com,casey.dubois7@example.com,0,2025-12-09,2025-12-09 04:17:18 +0000,9.0,0.0,,0.0,9.0,1.08,7.92,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,100291,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000670==,Acme Pro,Alex Rossi,alex.rossi89@example.com,alex.rossi89@example.com,0,2025-12-09,2025-12-09 04:41:11 +0000,49.0,0.0,,0.0,49.0,5.34,43.66,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103367,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001149==,Acme Pro,Devin Andersson,devin.andersson147@example.com,devin.andersson147@example.com,0,2025-12-09,2025-12-09 11:03:41 +0000,49.0,0.0,,0.0,49.0,5.54,43.46,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,105797,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000455==,Acme Pro,Morgan Muller,morgan.muller64@example.com,morgan.muller64@example.com,0,2025-12-09,2025-12-09 12:27:11 +0000,19.0,0.0,,0.0,19.0,2.13,16.87,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,102323,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000798==,Acme Pro,Riley Rossi,riley.rossi103@example.com,riley.rossi103@example.com,0,2025-12-09,2025-12-09 21:19:38 +0000,9.0,0.0,,0.0,9.0,0.85,8.15,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,104005,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001167==,Acme Pro,Drew Becker,drew.becker148@example.com,drew.becker148@example.com,0,2025-12-10,2025-12-10 02:17:49 +0000,99.0,0.0,,0.0,99.0,9.93,89.07,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,105890,,{},99.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001378==,Acme Pro,Rowan Johnson,rowan.johnson173@example.com,rowan.johnson173@example.com,0,2025-12-10,2025-12-10 17:55:15 +0000,0.0,0.0,,0.0,0.0,0.00,0.00,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Business),nonprofit100,0,0,0,demoPID,106914,,{},490.0,,,,1,yearly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000898==,Acme Pro,Jamie Rossi,jamie.rossi109@example.com,jamie.rossi109@example.com,0,2025-12-11,2025-12-11 10:31:57 +0000,19.0,0.0,,0.0,19.0,1.99,17.01,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,104507,,{},19.0,,,,1,monthly,,0.0,0,2026-05-23 00:00:00 UTC,2026-06-11,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001317==,Acme Pro,Hayden Smith,hayden.smith164@example.com,hayden.smith164@example.com,0,2025-12-11,2025-12-11 14:14:35 +0000,9.0,0.0,,0.0,9.0,1.06,7.94,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106598,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000551==,Acme Pro,Jordan Ferraro,jordan.ferraro80@example.com,jordan.ferraro80@example.com,0,2025-12-12,2025-12-12 03:49:57 +0000,49.0,0.0,,0.0,49.0,5.85,43.15,0.0,,,,,,Australia,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,102802,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000686==,Acme Pro,Hayden Silva,hayden.silva91@example.com,hayden.silva91@example.com,0,2025-12-12,2025-12-12 10:23:16 +0000,6.3,0.0,,0.0,6.3,0.67,5.63,0.0,,,,,,Canada,direct,0,0.0,0,0,0,0,(Personal),earlybird,1,0,0,demoPID,103450,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001126==,Acme Pro,Hayden Kim,hayden.kim145@example.com,hayden.kim145@example.com,0,2025-12-13,2025-12-13 00:09:46 +0000,29.4,0.0,,0.0,29.4,2.73,26.67,0.0,,,,,,Netherlands,direct,0,0.0,0,0,0,0,(Business),blackfriday,1,0,0,demoPID,105663,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001240==,Acme Pro,Drew Nguyen,drew.nguyen152@example.com,drew.nguyen152@example.com,0,2025-12-13,2025-12-13 02:39:56 +0000,9.0,0.0,,0.0,9.0,1.09,7.91,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Personal),,1,0,0,demoPID,106215,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000205==,Acme Pro,Skyler Kim,skyler.kim30@example.com,skyler.kim30@example.com,0,2025-12-13,2025-12-13 10:15:08 +0000,19.0,0.0,,0.0,19.0,1.75,17.25,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,101024,,{},19.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000679==,Acme Pro,Robin Ferraro,robin.ferraro90@example.com,robin.ferraro90@example.com,0,2025-12-13,2025-12-13 23:01:41 +0000,49.0,0.0,,0.0,49.0,5.74,43.26,0.0,,,,,,India,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,103409,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001372==,Acme Pro,Alex Johnson,alex.johnson172@example.com,alex.johnson172@example.com,0,2025-12-14,2025-12-14 03:11:13 +0000,99.0,0.0,,0.0,99.0,9.77,89.23,0.0,,,,,,Poland,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,106889,,{},99.0,,,,1,monthly,,0.0,0,2026-06-04 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000347==,Acme Pro,Morgan Ortiz,morgan.ortiz51@example.com,morgan.ortiz51@example.com,0,2025-12-14,2025-12-14 04:38:57 +0000,99.0,0.0,,0.0,99.0,10.97,88.03,0.0,,,,,,Japan,direct,0,0.0,0,0,0,0,(Enterprise),,1,0,0,demoPID,101795,,{},99.0,,,,1,monthly,,0.0,0,2026-05-15 00:00:00 UTC,2026-06-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000964==,Acme Pro,Alex Johnson,alex.johnson117@example.com,alex.johnson117@example.com,0,2025-12-14,2025-12-14 05:34:22 +0000,49.0,0.0,,0.0,49.0,4.78,44.22,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,104855,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID000284==,Acme Pro,Cameron Tanaka,cameron.tanaka43@example.com,cameron.tanaka43@example.com,0,2025-12-14,2025-12-14 15:38:34 +0000,4.5,0.0,,0.0,4.5,0.42,4.08,0.0,,,,,,Spain,direct,0,0.0,0,0,0,0,(Personal),student50,1,0,0,demoPID,101469,,{},9.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001066==,Acme Pro,Parker Lee,parker.lee134@example.com,parker.lee134@example.com,0,2025-12-14,2025-12-14 23:40:33 +0000,190.0,0.0,,0.0,190.0,17.93,172.07,0.0,,,,,,Portugal,direct,0,0.0,0,0,0,0,(Startup),,1,0,0,demoPID,105365,,{},190.0,,,,1,yearly,,0.0,0,2026-03-08 00:00:00 UTC,2026-12-14,,,,,1,card,,,,,,,,,,,,,,
DEMOPID001010==,Acme Pro,Drew Dubois,drew.dubois122@example.com,drew.dubois122@example.com,0,2025-12-15,2025-12-15 11:38:41 +0000,49.0,0.0,,0.0,49.0,4.78,44.22,0.0,,,,,,Italy,direct,0,0.0,0,0,0,0,(Business),,1,0,0,demoPID,105094,,{},49.0,,,,1,monthly,,0.0,0,,,,,,,1,card,,,,,,,,,,,,,,
